TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
136,CUST2915,ACC94242,Current,Deposit,Home Loan,Firm B,West,Manager 2,17-02-2023,68256.5029,113448.5768,0.496840183,726,51
193,CUST6776,ACC82947,Loan,Withdrawal,Savings Account,Firm D,South,Manager 1,17-02-2023,35049.28966,85693.13276,0.497138337,415,184
2,CUST3187,ACC95774,Loan,Transfer,Mutual Fund,Firm E,West,Manager 3,19-03-2024,25389.3097,123826.3254,0.18664042,325,9
183,CUST3315,ACC99409,Current,Deposit,Mutual Fund,Firm E,Central,Manager 1,21-11-2023,61871.26133,97033.28818,0.61441582,614,175
100,CUST3378,ACC15359,Loan,Payment,Credit Card,Firm B,Central,Manager 4,07-03-2023,70221.11036,55483.94432,1.076954568,632,56
7,CUST9129,ACC22255,Savings,Payment,Personal Loan,Firm B,South,Manager 3,11-06-2024,50774.02202,48322.07354,0.288152464,316,168
61,CUST2349,ACC78089,Credit,Payment,Mutual Fund,Firm A,West,Manager 4,29-11-2023,5217.094038,57184.07672,0.181040648,686,152
98,CUST7120,ACC53466,Savings,Payment,Personal Loan,Firm A,North,Manager 2,19-06-2023,38198.36294,26341.90205,0.580088285,622,218
29,CUST7855,ACC20297,Savings,Deposit,Mutual Fund,Firm E,West,Manager 3,25-12-2023,49446.16946,124754.7305,0.704261311,668,175
177,CUST5912,ACC39529,Current,Withdrawal,Home Loan,Firm C,South,Manager 3,11-09-2023,66284.89457,63247.10197,0.695833253,789,165
49,CUST6526,ACC77592,Savings,Payment,Home Loan,Firm C,South,Manager 1,17-02-2024,69969.51344,112239.6879,0.258499176,481,58
13,CUST1738,ACC78178,Current,Deposit,Personal Loan,Firm A,North,Manager 1,23-02-2023,26477.39681,67469.80062,0.593917841,430,111
39,CUST4794,ACC32890,Credit,Deposit,Savings Account,Firm E,South,Manager 3,30-03-2024,30267.80536,96833.43688,0.252352056,477,50
159,CUST3015,ACC92558,Savings,Payment,Savings Account,Firm A,Central,Manager 3,05-05-2023,101394.4973,26763.90303,0.387198015,624,34
129,CUST4794,ACC49364,Credit,Transfer,Savings Account,Firm E,North,Manager 3,01-06-2023,86674.52798,90166.74624,0.589847379,647,158
163,CUST9066,ACC29231,Loan,Payment,Credit Card,Firm D,East,Manager 2,17-01-2023,39676.27263,61459.99081,0.274729924,600,89
194,CUST6319,ACC17688,Loan,Withdrawal,Mutual Fund,Firm A,North,Manager 2,28-05-2024,129902.8088,90395.88047,0.479094397,412,233
141,CUST3810,ACC72197,Credit,Withdrawal,Home Loan,Firm E,West,Manager 4,29-01-2024,12927.6372,-14934.03449,0.305936409,836,236
37,CUST5351,ACC50817,Loan,Withdrawal,Home Loan,Firm B,South,Manager 2,17-07-2023,18709.96503,72518.71671,0.630377572,573,54
74,CUST1747,ACC24508,Current,Transfer,Mutual Fund,Firm C,South,Manager 2,21-11-2023,98852.27063,57141.58196,0.662197745,843,235
97,CUST9666,ACC49140,Savings,Withdrawal,Credit Card,Firm E,East,Manager 1,21-04-2024,80998.31056,43679.42485,0.470482499,381,57
41,CUST9129,ACC46655,Credit,Withdrawal,Credit Card,Firm C,East,Manager 3,20-10-2023,66753.35776,13779.82401,0.627739962,808,146
157,CUST8660,ACC58078,Loan,Withdrawal,Personal Loan,Firm A,North,Manager 1,12-02-2023,68043.00322,127252.7043,0.632127335,523,239
102,CUST9535,ACC88516,Current,Deposit,Mutual Fund,Firm E,North,Manager 3,26-09-2023,56158.33074,49260.11922,0.966960023,371,206
106,CUST6937,ACC65144,Savings,Transfer,Mutual Fund,Firm D,East,Manager 3,06-07-2023,57508.00185,19847.81739,0.909006427,748,72
61,CUST3725,ACC70741,Loan,Deposit,Mutual Fund,Firm E,North,Manager 4,02-01-2023,77193.68065,30102.94832,0.655215385,438,142
110,CUST6350,ACC12182,Credit,Payment,Personal Loan,Firm A,East,Manager 1,28-09-2023,44400.42621,87156.82842,0.341698841,333,144
197,CUST8266,ACC16241,Current,Deposit,Savings Account,Firm B,Central,Manager 3,17-11-2023,42952.15603,57997.90292,0.168812693,561,101
